model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
large_aggregator_maturity_unlock_fee_ge_1_20_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only:mature_366_plus,0.1395883141735854,0.05336685710508276,0.008906124252154382,0.034991196279527695,0.2441854320676431,13768,92,30,0.8174304727854621,0.8147254399850697,no_weak_exposure,large_aggregator_maturity,True,unlock_fee_ge_1_20:FreeNow only:mature_366_plus,0.140**,positive
large_aggregator_maturity_unlock_fee_ge_1_20_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only,-0.0060735242583557225,0.017209315018867806,0.724147858855416,-0.03980316189394086,0.027656113377229417,13768,92,30,0.9032357327129716,0.9014314711253778,no_weak_exposure,large_aggregator_maturity,False,unlock_fee_ge_1_20:FreeNow only,-0.006,negative
large_aggregator_maturity_unlock_fee_ge_1_20_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only:mature_366_plus,0.07378261529415406,0.018465625124887794,6.451049823227533e-05,0.03759065509735605,0.10997457549095208,13768,92,30,0.9032357327129716,0.9014314711253778,no_weak_exposure,large_aggregator_maturity,True,unlock_fee_ge_1_20:FreeNow only:mature_366_plus,0.074***,positive
large_aggregator_maturity_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only,0.014016299697441332,0.024799854086929828,0.5719535829874269,-0.0345905211347896,0.06262312052967227,11149,75,30,0.833894331796288,0.8308753320727937,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_00:FreeNow only,0.014,positive
large_aggregator_maturity_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:mature_366_plus,0.00969640135079712,0.038346722414581424,0.8003754106196561,-0.06546179350693729,0.08485459620853153,11149,75,30,0.833894331796288,0.8308753320727937,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_00:FreeNow only:mature_366_plus,0.010,positive
large_aggregator_maturity_unlock_fee_ge_1_00_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only,-0.013043552880389697,0.016331409576843266,0.42447660171246837,-0.04505252746777502,0.018965421706995625,11149,75,30,0.883682876767391,0.8811781096126523,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_00:FreeNow only,-0.013,negative
large_aggregator_maturity_unlock_fee_ge_1_00_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:mature_366_plus,0.08555919189957506,0.01766334221187058,1.2732488013841428e-06,0.05093967731770267,0.12017870648144745,11149,75,30,0.883682876767391,0.8811781096126523,scooter_only,large_aggregator_maturity,True,unlock_fee_ge_1_00:FreeNow only:mature_366_plus,0.086***,positive
large_aggregator_maturity_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only,0.0066159540967264795,0.02271174670499913,0.7708211371904321,-0.037898251471068053,0.051130159664521016,11149,75,30,0.8348878789535648,0.8318869371243346,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_20:FreeNow only,0.007,positive
large_aggregator_maturity_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only:mature_366_plus,0.026533793978289425,0.03393491716977094,0.4342719206110355,-0.03997742149281153,0.09304500944939037,11149,75,30,0.8348878789535648,0.8318869371243346,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_20:FreeNow only:mature_366_plus,0.027,positive
large_aggregator_maturity_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only,-0.004482229375296167,0.017305168482142627,0.7956267362559496,-0.038399736346693386,0.029435277596101053,11149,75,30,0.8836269836408301,0.8811210128862801,scooter_only,large_aggregator_maturity,False,unlock_fee_ge_1_20:FreeNow only,-0.004,negative
large_aggregator_maturity_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only:mature_366_plus,0.07701538299048646,0.01863773881657524,3.5926405520123606e-05,0.040486086156734824,0.1135446798242381,11149,75,30,0.8836269836408301,0.8811210128862801,scooter_only,large_aggregator_maturity,True,unlock_fee_ge_1_20:FreeNow only:mature_366_plus,0.077***,positive
